#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime
TA|N59A|40.916801|-75.770302|508.0|State Game Land 141, Hazleton, PA, USA|2010-11-08T00:00:00|2016-04-19T23:59:59
TA|N60A|40.870399|-75.099998|189.0|Cedar Hill Farm, Mount Bethel, PA, USA|2013-06-12T00:00:00|2015-05-28T23:59:59
TA|N61A|40.7519|-74.296898|108.0|South Mountain, Millburn, NJ, USA|2013-09-05T00:00:00|2015-05-27T23:59:59
TA|N62A|40.931301|-73.467697|34.0|Caumsett State Park, Huntington, NY, USA|2013-09-09T00:00:00|2015-06-05T23:59:59
TA|N63A|40.987801|-72.520599|8.0|Mattituck, NY, USA|2013-09-10T00:00:00|2015-06-05T23:59:59
TA|O01C|40.139801|-123.819504|137.8|Eel River Conservation Camp, Redway, CA, USA|2005-08-25T00:00:00|2007-11-17T23:59:59
TA|O02C|40.176701|-122.7883|962.0|Red Bluff, CA, USA|2005-07-20T00:00:00|2007-10-11T23:59:59
TA|O02D|40.176601|-122.788399|965.0|Mt. Diablo Meridian, CA, USA|2010-08-01T00:00:00|2016-05-02T23:59:59
TA|O03C|39.997101|-122.031898|85.0|Acorn Hollow, Los Molinos, CA, USA|2005-04-19T00:00:00|2007-09-06T23:59:59
TA|O03D|40.294701|-121.801804|968.0|Paynes Creek, CA, USA|2010-08-02T00:00:00|2012-10-01T23:59:59
TA|O03E|40.294601|-121.802101|967.0|Paynes Creek, CA, USA|2012-10-08T00:00:00|2016-05-02T23:59:59
TA|O04C|40.32|-121.085999|1513.0|Chester, CA, USA|2005-05-25T00:00:00|2007-11-27T23:59:59
TA|O05C|39.962002|-120.917603|1032.0|Quincy, CA, USA|2005-04-20T00:00:00|2007-11-20T23:59:59
TA|O06A|40.165001|-119.827499|1228.7|Flanigan, NV, USA|2006-02-24T00:00:00|2008-03-05T23:59:59
TA|O07A|40.1614|-118.877197|1203.0|Toulon, NV, USA|2006-03-01T00:00:00|2008-03-19T23:59:59
TA|O08A|40.290298|-118.154999|2137.6|Rochester Mine, Lovelock, NV, USA|2006-02-24T00:00:00|2008-03-06T23:59:59
TA|O09A|40.169701|-117.189903|1491.7|Fish Creek Ranch, Battle Mountain, NV, USA|2006-04-22T00:00:00|2008-03-08T23:59:59
TA|O10A|40.291698|-116.499901|1470.0|Cortez Mining, Crescent City, NV, USA|2006-05-16T00:00:00|2008-08-15T23:59:59
TA|O11A|40.131302|-115.656998|1948.0|Cowboy Ranch, Jiggs, NV, USA|2006-05-17T00:00:00|2008-08-12T23:59:59
TA|O12A|40.267899|-114.745399|1743.0|Currie, NV, USA|2006-05-18T00:00:00|2008-09-03T23:59:59
TA|O13A|40.131401|-113.9814|1573.0|Hicks Ranch, Ibapah, UT, USA|2007-02-21T00:00:00|2008-09-01T23:59:59
TA|O14K|59.2533|-161.2638|129.0|Tigyukauivet Mountain, AK, USA|2017-05-17T00:00:00|2020-09-22T23:59:59
TA|O15A|40.280701|-112.469398|1611.0|The Old Anderson's Place, Rush Valley, UT, USA|2007-06-28T00:00:00|2009-04-08T23:59:59
TA|O15K|59.1767|-159.8246|306.0|Ungalikthiuk River, AK, USA|2017-08-31T00:00:00|2021-05-12T23:59:59
TA|O16A|40.206699|-111.502403|1789.0|Springville, UT, USA|2007-06-27T00:00:00|2009-04-09T23:59:59
TA|O16K|59.5938|-158.0932|198.0|Kokwok River, Bristol Bay, AK, USA|2016-05-27T00:00:00|2021-05-10T23:59:59
TA|O17A|40.194801|-110.737801|2079.0|Robinson Place, Fruitland, UT, USA|2007-08-15T00:00:00|2009-04-10T23:59:59
TA|O17K|59.7733|-157.0946|156.0|Koliganek, Bristol Bay, AK, USA|2016-05-29T00:00:00|2021-05-10T23:59:59
TA|O18A|40.265499|-110.008202|1582.0|Roosevelt, UT, USA|2007-07-25T00:00:00|2009-04-10T23:59:59
TA|O18K|59.8542|-155.208|544.0|Koktuh Hills, AK, USA|2015-06-14T00:00:00|2019-08-26T23:59:59
TA|O19A|40.298199|-109.123596|1649.0|Miners Draw (BLM), Jensen, UT, USA|2007-08-20T00:00:00|2009-11-11T23:59:59
TA|O19K|60.1952|-154.3201|96.0|Port Alsworth, AK, USA|2015-06-09T00:00:00|2019-11-12T23:59:59
TA|O20A|40.1348|-108.2416|1915.0|White River City, CO, USA|2007-11-12T00:00:00|2018-08-15T23:59:59
TA|O20K|60.0815|-152.624|915.0|Slope Mountain, AK, USA|2015-06-24T00:00:00|2019-12-18T23:59:59
TA|O21A|40.214901|-107.470497|2343.0|Pagoda, CO, USA|2007-11-10T00:00:00|2009-11-05T23:59:59
TA|O22A|40.1618|-106.546997|2747.0|Kremmling, CO, USA|2008-06-21T00:00:00|2010-06-14T23:59:59
TA|O22K|60.4814|-149.7241|140.0|Cooper Landing, AK, USA|2014-05-20T00:00:00|2021-09-27T23:59:59
TA|O23A|40.210899|-105.917801|2635.0|Lake Granby, Granby, CO, USA|2008-07-06T00:00:00|2010-06-14T23:59:59
TA|O24A|40.1227|-105.072899|1553.0|Longmont, CO, USA|2008-07-03T00:00:00|2010-05-17T23:59:59
TA|O25A|40.1129|-104.120102|1444.0|Wiggins, CO, USA|2008-07-03T00:00:00|2010-05-16T23:59:59
TA|O26A|40.242199|-103.312798|1413.0|Horse Wrangler Ranch, Akron, CO, USA|2008-11-20T00:00:00|2010-10-13T23:59:59
TA|O27A|40.189999|-102.479401|1206.0|Beecher Island, Eckley, CO, USA|2008-12-07T00:00:00|2010-10-13T23:59:59
TA|O28A|40.126202|-101.773499|1032.0|Krutsinger Ranch, Parks, NE, USA|2009-05-28T00:00:00|2011-04-06T23:59:59
TA|O28M|60.7718|-140.1906|2622.0|Mount Upton, YT, CAN|2016-07-16T00:00:00|2021-07-13T23:59:59
TA|O29A|40.125301|-100.797699|826.0|4D Ranch, Culbertson, NE, USA|2009-05-27T00:00:00|2011-04-04T23:59:59
TA|O29M|60.3024|-138.5755|1423.0|Mount Kennedy, YT, CAN|2016-07-15T00:00:00|2021-07-13T23:59:59
TA|O30A|40.1791|-100.057098|751.0|M W Ranch, Wilsonville, NE, USA|2009-05-29T00:00:00|2011-04-04T23:59:59
TA|O30N|60.7704|-136.0906|821.0|Mendenhall, YT, Canada|2016-05-12T00:00:00|2021-07-15T23:59:59
TA|O31A|40.1521|-99.326103|631.0|Woollen Ranch, Alma, NE, USA|2009-09-13T00:00:00|2011-08-20T23:59:59
TA|O32A|40.261002|-98.276398|579.0|Brockman Farm, Red Cloud, NE, USA|2009-09-14T00:00:00|2011-08-19T23:59:59
TA|O33A|40.0755|-97.584503|480.0|Hebron, NE, USA|2010-05-19T00:00:00|2012-04-18T23:59:59
TA|O34A|40.183102|-96.693604|409.0|Beatrice, NE, USA|2010-06-11T00:00:00|2012-04-18T23:59:59
TA|O35A|40.266499|-95.909698|342.0|Humboldt, NE, USA|2010-05-16T00:00:00|2012-04-21T23:59:59
TA|O36A|40.1315|-94.9645|306.0|Bolckow, MO, USA|2010-05-18T00:00:00|2012-03-14T23:59:59
TA|O37A|40.166401|-94.146103|284.0|Wolven Farm, McFall, MO, USA|2010-11-17T00:00:00|2012-09-24T23:59:59
TA|O38A|40.121498|-93.473099|266.0|Galt, MO, USA|2010-11-18T00:00:00|2012-09-27T23:59:59
TA|O39A|40.254398|-92.5438|282.0|Kirksville, MO, USA|2010-12-08T00:00:00|2012-09-27T23:59:59
TA|O40A|40.121201|-91.874001|206.0|La Belle, MO, USA|2010-12-09T00:00:00|2012-09-12T23:59:59
TA|O41A|40.115601|-90.882004|203.0|Passley's Farm, La Prairie, IL, USA|2011-06-10T00:00:00|2013-05-07T23:59:59
TA|O42A|40.195599|-90.0812|155.0|Bath, IL, USA|2011-06-12T00:00:00|2013-05-02T23:59:59
TA|O43A|40.285599|-89.313004|224.0|Sugar Creek Farm, Atlanta, IL, USA|2011-08-17T00:00:00|2013-05-07T23:59:59
TA|O44A|40.152599|-88.467102|213.0|Mansfield, IL, USA|2011-10-15T00:00:00|2013-11-08T23:59:59
TA|O45A|40.248901|-87.724403|208.0|Potomac, IL, USA|2011-10-17T00:00:00|2013-07-11T23:59:59
TA|O47A|40.236099|-86.174202|278.0|Sheridan, IN, USA|2011-10-21T00:00:00|2013-07-13T23:59:59
TA|O48A|40.257099|-85.155296|300.0|Farmland, IN, USA|2012-06-21T00:00:00|2014-07-24T23:59:59
TA|O48A|40.257099|-85.155296|300.0|Farmland, IN, USA|2014-07-25T00:00:00|2016-01-11T23:59:59
TA|O48B|40.257099|-85.155296|300.0|Farmland, IN, USA|2016-01-12T00:00:00|2019-02-12T23:59:59
TA|O49A|40.188|-84.335297|292.0|Covington, OH, USA|2012-06-21T00:00:00|2014-05-08T23:59:59
TA|O50A|40.146801|-83.619904|399.0|Cable, OH, USA|2012-06-15T00:00:00|2014-06-02T23:59:59
TA|O51A|40.146999|-82.605598|380.0|Pataskala, OH, USA|2012-08-24T00:00:00|2014-11-27T23:59:59
TA|O52A|40.115799|-81.836098|331.0|Adamsville, OH, USA|2012-08-25T00:00:00|2014-12-01T23:59:59
TA|O53A|40.249298|-81.212898|320.0|New Philadelphia, OH, USA|2012-12-13T00:00:00|2018-09-27T23:59:59
TA|O54A|40.182098|-80.3778|357.0|Avella, PA, USA|2012-12-14T00:00:00|2014-11-24T23:59:59
TA|O55A|40.2076|-79.3041|469.0|Ligonier, PA, USA|2012-12-15T00:00:00|2014-11-15T23:59:59
TA|O56A|40.268299|-78.566299|684.0|Blue Knob State Park, Imler, PA, USA|2010-11-05T00:00:00|2016-04-14T23:59:59
TA|O57A|40.2104|-77.635399|377.0|Amberson, PA, USA|2013-05-22T00:00:00|2015-05-07T23:59:59
TA|O58A|40.1231|-76.922798|321.0|Lewisberry, PA, USA|2013-06-15T00:00:00|2015-05-07T23:59:59
TA|O59A|40.311401|-76.185898|334.0|Robesonia, PA, USA|2013-04-28T00:00:00|2015-05-21T23:59:59
TA|O60A|40.317699|-75.404999|70.0|Telford, PA, USA|2013-04-28T00:00:00|2015-05-22T23:59:59
TA|O61A|40.093399|-74.553001|38.0|Allentown, NJ, USA|2013-05-29T00:00:00|2015-05-27T23:59:59
TA|P01C|39.469002|-123.337502|440.9|Double 8 Ranch, Willits, CA, USA|2005-08-24T00:00:00|2007-09-04T23:59:59
TA|P05C|39.302799|-120.607697|1756.5|Yuba Gap, Truckee, CA, USA|2005-06-07T00:00:00|2007-10-13T23:59:59
TA|P06A|39.678501|-119.8983|1368.6|Stead Airport, Stead, NV, USA|2006-04-28T00:00:00|2008-03-04T23:59:59
TA|P07A|39.539902|-118.889297|1218.6|Fallon, NV, USA|2006-02-25T00:00:00|2008-03-10T23:59:59
TA|P08A|39.694599|-118.080002|1040.2|Dixie Valley, NV, USA|2006-02-26T00:00:00|2008-03-11T23:59:59
TA|P08K|56.6011|-169.5484|36.0|Saint George Island, AK, USA|2017-10-09T00:00:00|2019-11-12T23:59:59
TA|P09A|39.551601|-117.139503|1737.7|Austin, NV, USA|2006-04-14T00:00:00|2008-03-08T23:59:59
TA|P10A|39.620201|-116.463898|1874.0|Eureka, NV, USA|2006-06-07T00:00:00|2008-09-08T23:59:59
TA|P11A|39.553001|-115.753601|1787.0|Circle Ranch, Eureka, NV, USA|2006-05-28T00:00:00|2008-09-09T23:59:59
TA|P12A|39.473099|-114.907501|1878.0|McGill, NV, USA|2006-05-30T00:00:00|2008-09-02T23:59:59
TA|P13A|39.455002|-114.015602|1555.0|Bates Ranch, Gandy, UT, USA|2007-03-01T00:00:00|2008-09-05T23:59:59
TA|P14A|39.590599|-113.068703|1784.0|Drum Mountains (BLM), Topaz, UT, USA|2007-06-12T00:00:00|2008-11-18T23:59:59
TA|P15A|39.570801|-112.278603|1576.0|Leamington, UT, USA|2007-05-23T00:00:00|2009-04-11T23:59:59
TA|P16A|39.6092|-111.6595|1822.0|Fountain Green, UT, USA|2007-05-28T00:00:00|2009-04-11T23:59:59
TA|P16K|59.0314|-157.9906|85.9|Nushagak River, AK, USA|2016-05-26T00:00:00|2019-12-01T23:59:59
TA|P17A|39.473|-110.739998|1687.0|Butcher Ranch, Price, UT, USA|2007-07-14T00:00:00|2009-05-21T23:59:59
TA|P17K|59.1953|-156.4394|91.0|Kvichak River, AK, USA|2016-05-31T00:00:00|2019-12-01T23:59:59
TA|P18A|39.627899|-110.245697|2743.0|Preston Nutter Ranch, Sunnyside, UT, USA|2007-07-26T00:00:00|2009-06-03T23:59:59
TA|P18K|59.3922|-155.2292|680.0|Big Mountain, AK, USA|2015-06-15T00:00:00|2020-04-25T23:59:59
TA|P19A|39.633301|-108.981201|2099.0|Cripple Cowboy Ranch, Baxter Pass, CO, USA|2007-08-21T00:00:00|2009-11-09T23:59:59
TA|P19K|59.6524|-153.2319|629.0|Oil Pt, AK, USA|2015-06-24T00:00:00|2020-04-25T23:59:59
TA|P20A|39.499802|-108.391197|1738.0|De Beque, CO, USA|2007-12-08T00:00:00|2009-11-04T23:59:59
TA|P21A|39.523998|-107.449303|2097.0|Newcastle, CO, USA|2007-12-12T00:00:00|2009-10-22T23:59:59
TA|P22A|39.5952|-106.758904|2170.0|Eagle, CO, USA|2008-06-22T00:00:00|2010-06-15T23:59:59
TA|P23A|39.3741|-105.838799|3006.0|Jefferson, CO, USA|2008-06-24T00:00:00|2010-06-16T23:59:59
TA|P23K|59.9979|-147.4031|287.0|Montague Island, AK, USA|2016-05-22T00:00:00|2019-08-26T23:59:59
TA|P24A|39.5144|-104.908203|1861.0|Kohler Place, Littleton, CO, USA|2008-06-10T00:00:00|2010-05-05T23:59:59
TA|P25A|39.512501|-104.167999|1753.0|Willow Gulch Bison Ranch, Deer Trail, CO, USA|2008-06-09T00:00:00|2010-05-06T23:59:59
TA|P26A|39.5602|-103.346497|1566.0|Davis Ranch, Arriba, CO, USA|2008-12-02T00:00:00|2010-10-14T23:59:59
TA|P27A|39.555901|-102.578201|1286.0|Ficken Ranch, Kirk, CO, USA|2009-02-03T00:00:00|2010-10-16T23:59:59
TA|P28A|39.5732|-101.754799|1105.0|Satin Francis, KS, USA|2009-05-11T00:00:00|2011-04-02T23:59:59
TA|P29A|39.6021|-100.931602|929.0|Atwood, KS, USA|2009-05-13T00:00:00|2011-04-03T23:59:59
TA|P29M|59.6304|-137.7381|679.0|Windy Craggy, BC, CAN|2016-07-15T00:00:00|2021-07-14T23:59:59
TA|P30A|39.544201|-100.246803|788.0|Selden, KS, USA|2009-05-15T00:00:00|2011-04-03T23:59:59
TA|P30M|60.1218|-136.9598|883.0|Million Dollar Falls, (MDFC Geodetic GPS), YT, CA|2016-04-30T00:00:00|2021-07-14T23:59:59
TA|P31A|39.521099|-99.378304|665.0|Stockton, KS, USA|2009-05-18T00:00:00|2011-04-05T23:59:59
TA|P32A|39.622299|-98.601097|524.0|Huiting Farm, Downs, KS, USA|2009-09-19T00:00:00|2011-08-23T23:59:59
TA|P32M|59.5898|-133.7147|793.0|Atlin, BC, CAN|2016-06-03T00:00:00|2021-08-05T23:59:59
TA|P33A|39.436298|-97.694603|488.0|Williams Farm, Concordia, KS, USA|2009-09-20T00:00:00|2011-08-23T23:59:59
TA|P33M|60.2114|-132.8174|1066.0|Teslin, Yukon, CA|2015-10-15T00:00:00|2021-07-28T23:59:59
TA|P34A|39.5471|-96.826797|429.0|Walnut Farm, Randolph, KS, USA|2010-05-27T00:00:00|2012-03-16T23:59:59
TA|P35A|39.528599|-96.018799|418.0|Duane Minner, Soldier, KS, USA|2010-05-16T00:00:00|2012-03-16T23:59:59
TA|P36A|39.620399|-95.206001|313.0|Good Intent, Atchison, KS, USA|2010-05-28T00:00:00|2012-03-14T23:59:59
TA|P37A|39.5882|-94.349098|300.0|Lathrop, MO, USA|2010-11-27T00:00:00|2012-09-25T23:59:59
TA|P38A|39.624802|-93.532097|248.0|Dawn, MO, USA|2010-11-28T00:00:00|2012-09-14T23:59:59
TA|P39A|39.487701|-92.754898|232.0|Salisbury, MO, USA|2010-11-29T00:00:00|2011-04-14T23:59:59
TA|P39B|39.487598|-92.754097|226.0|Salisbury, MO, USA|2011-05-06T00:00:00|2012-09-28T23:59:59
TA|P40A|39.5299|-92.048302|225.0|Paris, MO, USA|2010-12-07T00:00:00|2012-09-12T23:59:59
TA|P41A|39.674999|-91.061897|215.0|Barry, Barry, IL, USA|2011-06-09T00:00:00|2013-04-13T23:59:59
TA|P42A|39.5853|-90.344299|197.0|Winchester, IL, USA|2011-06-19T00:00:00|2013-04-14T23:59:59
TA|P43A|39.6409|-89.521301|176.0|Skaggs, Pawnee, IL, USA|2011-08-16T00:00:00|2013-11-08T23:59:59
TA|P44A|39.467602|-88.620903|195.0|Sand Creek, Windsor, IL, USA|2011-08-06T00:00:00|2013-04-29T23:59:59
TA|P45A|39.527699|-87.743896|193.0|Graceland, Paris, IL, USA|2011-11-16T00:00:00|2013-07-11T23:59:59
TA|P46A|39.617802|-87.206703|194.0|Rosedale, IN, USA|2011-10-22T00:00:00|2013-12-20T23:59:59
TA|P47A|39.4869|-86.269897|246.0|Martinsville, IN, USA|2011-10-19T00:00:00|2013-07-16T23:59:59
TA|P48A|39.460499|-85.425797|300.0|Milroy, IN, USA|2012-06-25T00:00:00|2014-05-02T23:59:59
TA|P49A|39.534199|-84.7164|272.0|Miami Univ. Ecology Research Center, OH, USA|2012-06-29T00:00:00|2018-11-27T23:59:59
TA|P50A|39.608601|-83.798798|318.0|Jamestown, OH, USA|2012-06-19T00:00:00|2014-06-01T23:59:59
TA|P51A|39.4818|-83.060097|211.0|Williamsport, OH, USA|2012-07-23T00:00:00|2014-12-01T23:59:59
TA|P52A|39.633701|-82.1325|293.0|Corning, OH, USA|2012-07-24T00:00:00|2018-09-27T23:59:59
TA|P53A|39.486801|-81.389603|270.0|Whipple, OH, USA|2012-08-27T00:00:00|2014-11-24T23:59:59
TA|P54A|39.602001|-80.479599|473.0|Burton, WV, USA|2013-01-27T00:00:00|2014-11-16T23:59:59
TA|P55A|39.507801|-79.8265|551.0|Reedsville, WV, USA|2012-12-14T00:00:00|2014-11-19T23:59:59
TA|P56A|39.504398|-78.8386|249.0|Dayton Farm, Ripley, WV, USA|2013-05-22T00:00:00|2015-05-05T23:59:59
TA|P57A|39.483501|-78.012604|191.0|Homestead Farm, Martinsburg, WV, USA|2013-05-21T00:00:00|2015-05-05T23:59:59
TA|P58A|39.489101|-77.300499|139.0|Pank, Wackersville, MD, USA|2013-06-29T00:00:00|2015-02-16T23:59:59
TA|P59A|39.6101|-76.432701|157.0|Jarrettsville, MD, USA|2013-04-27T00:00:00|2015-05-12T23:59:59
TA|P60A|39.811298|-75.635803|105.0|Greenville, DE, USA|2013-04-28T00:00:00|2016-02-01T23:59:59
TA|P61A|39.673401|-74.791901|22.0|Hammonton, NJ, USA|2013-05-29T00:00:00|2015-02-12T23:59:59
TA|POKR|65.1171|-147.4335|501.0|Poker Flat Research Range, AK, USA|2012-10-02T00:00:00|2020-02-11T23:59:59
TA|Q03C|38.633301|-122.014503|108.0|Winters, CA, SA|2005-06-28T00:00:00|2007-12-04T23:59:59
TA|Q04C|38.839001|-121.3769|14.0|Lincoln, CA, USA|2004-12-10T00:00:00|2007-10-12T23:59:59
TA|Q07A|38.938301|-118.8078|1275.9|Schurz, NV, USA|2006-02-27T00:00:00|2008-03-13T23:59:59
TA|Q08A|38.8606|-117.931602|1411.5|Gabbs, NV, USA|2006-03-02T00:00:00|2008-03-14T23:59:59
TA|Q09A|38.834|-117.181602|1703.5|Carvers, NV, USA|2006-04-13T00:00:00|2008-03-22T23:59:59
TA|Q10A|38.824699|-116.399902|2027.0|Clear Creek Ranch, Tonopah, NV, USA|2007-02-05T00:00:00|2008-09-13T23:59:59
TA|Q11A|38.845501|-115.654099|1562.0|Duckwater, NV, USA|2006-06-08T00:00:00|2008-09-11T23:59:59
TA|Q12A|39.040001|-114.829903|1625.0|Willow Creek Ranch, Ely, NV, USA|2006-05-26T00:00:00|2008-09-04T23:59:59
TA|Q13A|38.955101|-114.020203|1583.0|Wheeler Ranch, Garrison, UT, USA|2007-03-02T00:00:00|2008-09-04T23:59:59
TA|Q14A|38.988201|-113.276901|1464.0|Sevier Lake (BLM), Delta, UT, USA|2007-06-11T00:00:00|2008-11-17T23:59:59
TA|Q15A|38.9995|-112.379303|1477.0|Fillmore, UT, USA|2007-05-22T00:00:00|2008-11-15T23:59:59
TA|Q16A|38.917599|-111.1716|1912.0|Castle Valley Ranch, Emery, UT, USA|2007-05-31T00:00:00|2009-12-08T23:59:59
TA|Q16K|58.6774|-156.6556|22.0|King Salmon, AK, USA|2016-06-09T00:00:00|2020-09-20T23:59:59
TA|Q17K|58.2637|-155.8865|1165.0|Contact Creek, Katmai, AK, USA|2016-06-05T00:00:00|2020-04-25T23:59:59
TA|Q18A|39.102501|-110.132797|1295.0|Rafter H Ranch, Green River, UT, USA|2007-07-14T00:00:00|2009-03-09T23:59:59
TA|Q18K|58.6484|-155.0086|1250.0|Katmai Hardscrabble Creek, AK, USA|2016-06-02T00:00:00|2020-04-25T23:59:59
TA|Q19A|38.955299|-109.263|1283.0|Hogan Spring (BLM), Cisco, UT, USA|2007-06-14T00:00:00|2009-04-26T23:59:59
TA|Q19K|58.9287|-153.6446|631.0|Cape Douglas, AK, USA|2015-08-15T00:00:00|2019-10-28T23:59:59
TA|Q20A|38.954102|-108.295601|1716.0|Ridgley Place, Grand Junction, CO, USA|2007-11-30T00:00:00|2009-11-06T23:59:59
TA|Q20K|58.6097|-152.3942|180.0|Shuyak Island, AK, USA|2016-05-25T00:00:00|2020-04-25T23:59:59
TA|Q21A|38.834702|-107.573799|1881.0|Lamborn Mesa, Paonia, CO, USA|2007-12-04T00:00:00|2009-11-10T23:59:59
TA|Q22A|38.862701|-106.909599|2727.0|Crested Butte, Gunnison, CO, USA|2007-12-18T00:00:00|2009-11-06T23:59:59
TA|Q23A|38.904499|-105.833702|2774.0|Hartsel, CO, USA|2008-06-25T00:00:00|2010-06-16T23:59:59
TA|Q23K|59.4296|-146.3399|46.0|Middleton Island, AK, USA|2014-08-16T00:00:00|2019-09-23T23:59:59
TA|Q24A|38.9641|-105.1492|2775.0|Divide, CO, USA|2008-06-28T00:00:00|2019-03-07T23:59:59
TA|Q25A|38.914501|-104.2472|2001.0|Bedland, Calhan, CO, USA|2008-06-08T00:00:00|2010-05-04T23:59:59
TA|Q26A|38.923401|-103.519501|1546.0|Hugo, CO, USA|2008-12-04T00:00:00|2010-10-17T23:59:59
TA|Q28A|39.062302|-101.830902|1133.0|Sharon Springs, KS, USA|2009-05-10T00:00:00|2011-03-23T23:59:59
TA|Q29A|38.890499|-100.978699|895.0|Oakley, KS, USA|2009-05-12T00:00:00|2011-03-21T23:59:59
TA|Q30A|38.9772|-100.220703|797.0|Quinter, KS, USA|2009-05-14T00:00:00|2011-03-20T23:59:59
TA|Q31A|39.004799|-99.394997|680.0|Ellis, KS, USA|2009-05-18T00:00:00|2011-03-20T23:59:59
TA|Q32A|38.990799|-98.559601|526.0|Meitler Ranch, Lucas, KS, USA|2009-10-20T00:00:00|2011-08-24T23:59:59
TA|Q32M|58.9601|-132.2691|1951.0|Nakina River, BC, CAN|2016-07-24T00:00:00|2021-07-25T23:59:59
TA|Q33A|38.998199|-97.832703|422.0|Connelly Farm, Tescott, KS, USA|2009-10-27T00:00:00|2011-08-24T23:59:59
TA|Q34A|38.921398|-96.940804|378.0|Chapman, KS, USA|2010-05-09T00:00:00|2012-03-17T23:59:59
TA|Q35A|38.858601|-96.036797|402.0|Mercer Eighty, Eskridge, KS, USA|2010-05-12T00:00:00|2012-03-10T23:59:59
TA|Q36A|38.961201|-95.460899|306.0|Arnold C. Orvedal, Lecompton, KS, USA|2010-05-14T00:00:00|2012-03-07T23:59:59
TA|Q37A|38.876301|-94.452202|297.0|Longview Farm, Lee's Summit, MO, USA|2010-03-24T00:00:00|2012-09-14T23:59:59
TA|Q38A|38.960899|-93.618202|228.0|Cook's Store, Concordia, MO, USA|2010-12-03T00:00:00|2012-10-20T23:59:59
TA|Q39A|39.045502|-92.975899|225.0|Willow Grove Farm, Nelson, MO, USA|2010-12-01T00:00:00|2012-09-28T23:59:59
TA|Q40A|38.994598|-92.074799|275.0|Laux Farm, Auxvasse, MO, USA|2010-12-06T00:00:00|2012-09-13T23:59:59
TA|Q41A|38.953899|-91.231697|191.0|Truxton, MO, USA|2011-08-05T00:00:00|2013-04-13T23:59:59
TA|Q42A|38.911999|-90.533096|175.0|Golden Eagle, IL, USA|2011-05-07T00:00:00|2013-05-29T23:59:59
TA|Q43A|38.941002|-89.699097|202.0|New Douglas, IL, USA|2011-05-24T00:00:00|2013-04-25T23:59:59
TA|Q44A|38.903198|-89.016998|164.0|Meyer Farm, Vandalia, IL, USA|2011-06-07T00:00:00|2013-04-15T23:59:59
TA|Q45A|38.894798|-88.156502|162.0|Warren Harvey, Newton, IL, USA|2011-11-19T00:00:00|2013-07-15T23:59:59
TA|Q46A|39.023102|-87.357498|164.0|CEJHS Indians, Carlisle, IN, USA|2011-11-08T00:00:00|2013-07-11T23:59:59
TA|Q47A|38.936199|-86.426102|230.0|Bedord North Lawrence Stars, Bedford, IN, USA|2011-11-07T00:00:00|2013-07-14T23:59:59
TA|Q48A|38.929501|-85.731102|185.0|North Vernon, IN, USA|2012-06-23T00:00:00|2014-05-03T23:59:59
TA|Q49A|39.005001|-84.895599|264.0|Aurora, IN, USA|2012-06-24T00:00:00|2014-05-03T23:59:59
TA|Q50A|38.843601|-83.978996|262.0|Georgetown, OH, USA|2012-06-24T00:00:00|2014-05-02T23:59:59
TA|Q51A|39.026001|-83.345596|362.0|Peebles, OH, USA|2012-06-26T00:00:00|2014-05-21T23:59:59
TA|Q52A|38.9622|-82.266899|228.0|Bidwell, OH, USA|2012-08-26T00:00:00|2014-12-01T23:59:59
TA|Q53A|38.858601|-81.525101|310.0|Leroy, WV, USA|2013-02-27T00:00:00|2015-04-29T23:59:59
TA|Q54A|38.983601|-80.833801|254.0|Coxs Mills, WV, USA|2013-01-28T00:00:00|2014-12-08T23:59:59
TA|Q55A|38.995201|-80.0812|657.0|Buckhannon, WV, USA|2012-12-17T00:00:00|2014-12-05T23:59:59
TA|Q56A|39.0401|-79.187103|430.0|Snyder Ridge, Maysville, WV, USA|2013-05-23T00:00:00|2015-05-05T23:59:59
TA|Q57A|39.035301|-78.410698|324.0|Strasburg, VA, USA|2013-04-25T00:00:00|2015-05-05T23:59:59
TA|Q58A|38.941299|-77.681999|182.0|Fox Den Farm, The Plains, VA, USA|2013-06-21T00:00:00|2015-05-06T23:59:59
TA|Q59A|38.864399|-76.6548|34.0|Harwood, MD, USA|2013-04-19T00:00:00|2015-04-22T23:59:59
TA|Q60A|39.001598|-75.842903|14.0|Greensboro, MD, USA|2013-05-28T00:00:00|2015-02-13T23:59:59
TA|Q61A|38.879902|-75.3256|5.0|Milford, DE, USA|2013-05-28T00:00:00|2016-02-01T23:59:59
TA|R04C|38.257099|-120.936302|115.0|Big Horse Ranch, Ione, CA, USA|2004-12-08T00:00:00|2007-12-04T23:59:59
TA|R05C|38.702801|-120.0755|2366.0|Kirkwood Meadows Resort, Kirkwood, CA, USA|2005-08-05T00:00:00|2007-10-05T23:59:59
TA|R06C|38.522598|-119.450897|1698.0|Coleville, CA, USA|2005-08-04T00:00:00|2008-03-15T23:59:59
TA|R07C|38.089001|-119.046898|1996.0|Lee Vining, CA, USA|2005-08-03T00:00:00|2007-10-02T23:59:59
TA|R08A|38.3489|-118.1064|1419.8|Mina, NV, USA|2006-03-03T00:00:00|2008-03-24T23:59:59
TA|R09A|38.2397|-117.0718|1759.0|Tonopah, NV, USA|2006-06-10T00:00:00|2008-03-22T23:59:59
